gene	log2FoldChange_ov90_30minProt	pval_ov90_30minProt	log2FoldChange_ov90_120minProt	pval_ov90_120minProt
RCC2	-0.168469714	0.034390497	0.119368949	0.221125863
UGP2	-0.185641262	0.034392756000000003	0.124344194	0.20380717899999998
TOR1A	0.190993947	0.034428745	0.021600917	0.817681288
CREB3L1	0.23835293800000001	0.034455696	-0.260976835	0.048636770999999995
HIC2	-0.225922867	0.034514484	-0.16725319	0.269178483
PML	0.568473185	0.034519331	-0.40087728200000006	0.001417085
FEN1	-0.20785045100000002	0.034621442	0.14274441	0.18519667
DNAJC7	-0.164770216	0.034746102	0.085507659	0.37238838399999996
PCYT2	-0.241700395	0.0347602	0.183944503	0.14061273800000001
VDAC3	0.511624109	0.034791953	-0.20468455800000002	0.043408336
RPS6KA3	-0.22007084600000001	0.034917158999999996	0.147053969	0.157270784
C19orf43	-0.220613295	0.034964622	0.017070276000000002	0.8974444009999999
TSTA3	-0.21435932100000002	0.035020246	0.161236096	0.21148870399999997
PLOD1	0.17373555100000002	0.035082676	-0.050325981	0.581486936
EHBP1	-0.239105399	0.035149695	0.18433424199999998	0.058441007999999996
NAIF1	0.146053621	0.035157646	-0.172550518	0.04541433
COPS5	-0.14530779800000002	0.03523027	0.09369058300000001	0.31913911
ATP6V0C	0.185318856	0.035330232	0.045897654	0.538484276
CDK16	-0.162260279	0.035381097	0.02868344	0.74017219
TAGLN	0.34089674200000003	0.035416242	-0.139760395	0.404178825
PTMA	-0.2614451	0.035426392	0.249602326	0.045046787000000005
COL28A1	0.192425558	0.035444872	0.160058946	0.152511867
EMD	0.147280829	0.035602338	-0.114551706	0.229795594
ZC3H15	-0.145066478	0.035609042	0.053534764000000006	0.5509531910000001
NOP16	0.31148656	0.035618303	-0.461983049	0.024887536000000002
CYC1	0.156917472	0.035669034	-0.008319926	0.932138858
SWAP70	-0.15553252	0.035717706	0.067135859	0.458099959
CHST4	0.45301494200000003	0.03574443	-0.231332957	0.196504515
GTF2H5	0.186340633	0.035816183	-0.052689165999999996	0.568756823
BLMH	-0.174029407	0.035941361	0.063644465	0.48202722600000003
KLHL7	0.141548418	0.035975108	-0.072572098	0.379858167
KIAA1143	-0.265681144	0.035998077	0.122733218	0.232166627
PEX12	0.207352528	0.036018792	0.065206784	0.650063465
SRA1	-0.272196127	0.036033732	0.13809944	0.29089353
MCUR1	0.12534742699999998	0.036082262000000004	0.376292743	0.044431563
IGBP1	-0.194963203	0.036109877	0.026078643999999998	0.763710122
STX2	-0.165582495	0.036170461	0.103407506	0.279373176
GMPPB	-0.183965945	0.036220227	0.05475396	0.5973938
GDI1	-0.149609493	0.036261943	0.037482493	0.68704383
UBE2H	-0.14299761800000002	0.036452124	0.037872511	0.679616697
ASNS	-0.536602028	0.036714074	0.540066164	0.006584475
RTN4IP1	0.177957105	0.036745522	-0.008844447	0.9188354390000001
RNF114	-0.134841903	0.036858075	0.080866973	0.364360429
FRMD4A	0.142607202	0.036876743999999996	0.205804596	0.169936712
SCRN1	-0.137881275	0.036906326	0.075286623	0.483261922
DNAJC11	0.151858948	0.036971183	-0.152031072	0.080004298
SSNA1	-0.211589516	0.037080552	0.145496121	0.251273474
HSPA4	-0.150547166	0.037167546	0.119380801	0.209265835
FKBP10	0.196489783	0.037242614	0.004748372	0.967569365
ROMO1	0.186514536	0.037253279	0.12367375900000001	0.343689487
FNBP1	-0.122016689	0.037260411	0.039947226	0.577575483
PHGDH	-0.34652726799999994	0.037473324	0.34783044	0.035122127999999996
PYCARD	-0.21587752699999999	0.037533864	0.264596592	0.06287575299999999
GSR	-0.186994362	0.037547073	0.212994541	0.034334457
BLVRA	-0.21391121	0.037572482000000004	0.165163187	0.15395277300000001
RPL18	0.182509447	0.037648642	-0.088361008	0.325292128
GSTO1	-0.19928769	0.037754349	0.152649779	0.200762866
RCHY1	-0.22960900899999998	0.037760558	0.16276475599999998	0.250249373
NUDT5	-0.16501196699999998	0.037772997	0.055460712	0.587397796
DDX10	0.239011685	0.037826764	-0.34027494	0.05127676
SLC19A3	-0.703801868	0.037921691	0.62455141	0.0046603190000000004
SH3PXD2B	-0.20730911100000002	0.03792756	0.104674642	0.276327278
MISP	0.306027068	0.037952442999999995	-0.492499271	0.000888065
SAAL1	-0.17793502600000002	0.037960699	0.083207328	0.337356266
DUSP9	-0.410969951	0.038039263	0.12061248599999999	0.506851046
TPM2	0.31645649	0.038098948	-0.23512937399999997	0.121512809
BZW2	-0.183532124	0.038271792	0.097812871	0.399266038
LEPREL2	0.162448826	0.038334508999999996	0.001370286	0.984659271
PPM1F	-0.136152332	0.038347818	0.049762877999999997	0.562596819
ANKRD1	-0.21623188100000001	0.038391	-0.130555208	0.11053890300000001
STK10	0.301041981	0.038414523	-0.232968845	0.061782057
RPL7A	0.173414818	0.038528901000000004	-0.029186014	0.741451066
ALG2	0.208589625	0.038555592	-0.025414753999999998	0.8160828729999999
COLGALT1	0.174648702	0.038681504	-0.091733292	0.277324668
CENPT	0.182831677	0.038699909	-0.455380575	0.001295225
CPSF3L	-0.294823024	0.038923655	-0.46596768299999997	0.00074481
C17orf80	-0.138463933	0.038928981	0.00794955	0.92763566
RGL4	0.320054208	0.039018461000000004	-0.359931609	0.054622455
TDRD7	-0.153424982	0.039057465	0.01375671	0.8833493179999999
CD2AP	-0.140435815	0.039068009	0.07245486799999999	0.465565609
RBP1	-0.5305234000000001	0.039077571	0.3031596	0.136137675
MYD88	0.199259811	0.039107234	-0.018248401	0.820419566
ACTR2	0.13389936	0.039108262000000005	0.0062391190000000004	0.9455118290000001
FAM160B1	-0.130914765	0.03921307	0.09423987	0.21344201699999998
GATAD2A	-0.174369766	0.039255224	-0.148359889	0.234043031
C9orf64	-0.256375229	0.039302178	0.17782905100000002	0.156564698
SORD	-0.16173959300000001	0.039351093	0.09420504099999999	0.414661299
COPS7B	-0.164728932	0.039397127000000004	0.067103161	0.482527008
DHRS11	-0.130340739	0.03944264	-0.01631984	0.8480360809999999
ATRX	0.290110816	0.039450422	-0.454805413	0.005634255
CLIC1	-0.22315758300000002	0.039461056	0.179545448	0.140600309
PLOD3	0.166255302	0.039535137000000005	-0.09713011699999999	0.237237869
NOL10	0.243799236	0.03956359	-0.37681152799999995	0.033014867999999996
CHN2	-0.14610256	0.039624098999999996	0.034760816	0.668932093
ANXA1	-0.154009476	0.039712593	0.11976072800000001	0.32689912600000004
SUGP2	-0.127581539	0.039808513	-0.053949104000000005	0.52253946
TK2	0.19740476199999998	0.039827264	-0.002737282	0.979668416
LATS2	-0.143101706	0.040147132	0.065806035	0.40619121799999997
MAP2K1	-0.21914799399999998	0.040166842	0.092752656	0.43637653
PTMS	-0.233301135	0.040212259	0.208138803	0.06914596099999999
ACAA2	0.22756374	0.040278331	-0.019612591000000002	0.850670991
UBAP2	-0.133039281	0.040392227999999995	-0.01740194	0.84806241
GNPNAT1	-0.1500753	0.040418737	0.038607496	0.6838589
PLCG1	-0.147480579	0.040428478	0.044463232000000005	0.6732120229999999
PLCG2	-0.20287852399999998	0.040619805	0.16521497300000001	0.297941875
EFNA5	0.21785209600000002	0.040633839	-0.18728321899999997	0.114679639
GAPDH	-0.294661123	0.040827131	0.30553743	0.046189654000000004
SMARCA5	0.16049227300000002	0.040851772	-0.21247775800000002	0.008735546
ZBTB7B	-0.16803649899999998	0.040860652000000004	-0.081125289	0.305933103
RNASEH2C	-0.214254835	0.040891704	0.091043866	0.348859789
MST1R	0.23807839	0.04092558	-0.037684127000000005	0.7009388459999999
RPS17	0.182818583	0.041001737999999996	-0.10167576	0.285972629
FOXQ1	-0.297162058	0.041049675	-0.071139167	0.6621431560000001
C9orf89	0.242752076	0.041062289	-0.387181751	0.005809511999999999
DNTTIP1	0.157577664	0.041069423	-0.098357813	0.297711186
POLE4	-0.137490387	0.041090685	-0.032292397	0.7589946329999999
FASN	-0.31865373399999997	0.041123194	0.23082535899999998	0.125001715
PPP2R1B	-0.173039611	0.041254732	-0.073098607	0.308103716
CMSS1	0.39194777799999997	0.041277008999999996	-0.440643709	0.007990928000000001
ATP2B4	0.208709998	0.041394055	-0.03447142	0.730600824
PIK3CA	-0.133521798	0.04140166	-0.007524258000000001	0.9268799090000001
TMBIM6	0.166455606	0.041491585	0.018322738	0.851730695
MPND	0.173856873	0.041510931	-0.198090049	0.03534232
SLC7A5	-0.276089131	0.041587587999999995	0.346112089	0.015195236
SAMHD1	-0.135071841	0.04175693	0.05707563	0.40925437200000003
DMD	-0.20459375100000002	0.041852395	0.159191248	0.086477013
PTGR2	-0.208620687	0.041958418	0.215360524	0.148392912
HN1	-0.17542040600000003	0.041971775	0.044866500000000004	0.6850463809999999
ATXN7L3B	-0.168728816	0.041987017	0.085274721	0.382398642
MPV17L2	0.17590536899999998	0.042010236	0.10390165400000001	0.47377865399999997
MGLL	0.160271818	0.042049524000000005	0.002909487	0.975607482
RPL21	0.185015061	0.042189279	-0.007505353	0.940475693
PDCD4	-0.301732305	0.042209263	0.288141109	0.003575076
HSPB11	-0.243100037	0.042261788	0.157245473	0.306381427
KIAA1210	0.144414173	0.042296639000000004	-0.260041581	0.01324407
FERMT2	-0.164032705	0.04241858	0.105726272	0.171790152
MTX3	0.160343456	0.042437685999999995	-0.11822633699999999	0.219361988
SIGIRR	0.374649832	0.042459807	-0.42391363200000004	0.24034156899999998
CAMK2G	-0.118820969	0.04256376	0.034788079	0.679247587
CD9	0.405487563	0.04258776400000001	0.04776558400000001	0.76651377
PSAT1	-0.528986375	0.042592528	0.486690036	0.010297981
INTS10	-0.279831775	0.042636127999999995	-0.403908673	0.0006674960000000001
TPM1	0.344972344	0.042754269000000004	-0.321345361	0.026756499
WDR34	-0.128298946	0.042888057	0.066299603	0.576037091
ZNF460	0.168590648	0.042923422	-0.117931389	0.205238537
NAPRT	-0.15585108	0.043009730999999995	0.101048143	0.304697011
PRSS2	0.289872824	0.043168232	0.152930279	0.37263549700000004
CCDC101	0.190543007	0.043181175999999995	-0.115970861	0.209872853
MIEN1	-0.165603355	0.043221104	0.11746914300000001	0.199171898
GNL2	0.20370063100000002	0.04322743	-0.23003589800000002	0.056054044000000004
WBP2	-0.269993323	0.043305798	0.26611314399999997	0.016908145
DDX60L	0.230112285	0.043315374000000004	-0.211098017	0.017914198
RIPK4	0.152607851	0.043380160999999993	0.025047329	0.7315645159999999
MGAT3	0.152572595	0.043462957999999996	-0.020566900000000003	0.8150234590000001
CUL4A	0.21939721199999998	0.043540592	-0.258630562	0.020267425
TOMM5	0.18063462600000002	0.04354983900000001	0.016151685	0.869647251
RMDN2	0.205939638	0.043562748	-0.217001129	0.057737308
GLRX3	-0.17492669100000002	0.043718074	0.084731185	0.420633976
BTBD3	0.154930027	0.043801884000000006	0.002101779	0.9751742390000001
NOSIP	-0.12395936800000001	0.043899121	-0.08421226300000001	0.27358781600000004
HPRT1	-0.16555994300000001	0.044138944000000006	0.12859933699999998	0.242124368
DCTD	0.11515578300000001	0.044178842999999995	0.257386864	0.006200081999999999
DDX59	-0.133825659	0.044278292999999996	-0.021347612000000002	0.777769163
RPL32	0.17835744	0.044284382000000004	-0.038548537	0.736520518
MGA	-0.13460083	0.044307344000000005	-0.041704749	0.684560128
CYP2S1	0.19896532100000003	0.044316978	-0.004708669	0.9642938640000001
DEPTOR	-0.272585444	0.044417347999999995	0.30591633	0.013721579
PLD3	0.266683958	0.044426889000000004	0.000144609	0.999112016
QSOX1	0.145467368	0.044493788	0.015069777	0.852507393
SNX5	-0.227723617	0.044556541	0.12124206	0.23678802699999998
THAP7	0.17614634199999998	0.04458104400000001	-0.145023549	0.152695161
NR5A2	0.325654178	0.044666917	-0.553394414	0.000523997
APEH	-0.208311847	0.044718487	0.088598022	0.416170885
RPL7L1	0.41494362100000004	0.04474855900000001	-0.319580634	0.020915548
ESD	-0.257922881	0.044889150999999995	0.184857877	0.143992519
PAK2	-0.184360833	0.044912265	0.158045027	0.154590333
L1TD1	0.298300119	0.044999254	-0.309588524	0.16695964
MOB4	-0.134487805	0.045000687000000004	0.08263767400000001	0.28421729100000004
CENPC	0.17719903899999997	0.045254394	-0.423725895	0.004614947
TIMM17B	0.148166772	0.045319923	0.183030224	0.255943182
PITPNA	-0.17688821300000002	0.045404134000000006	0.08228163200000001	0.407413294
MSANTD3	0.261727079	0.045425547000000004	-0.210407984	0.092270218
B3GALT6	0.178169973	0.045449036	-0.105170945	0.346876037
ARFGAP2	-0.200416592	0.045462302	0.083356409	0.43780110299999997
TEX30	-0.17433383800000002	0.04553381	0.081033591	0.356924708
USP34	0.133195025	0.045537207	-0.040936118	0.545944083
CBX3	0.193456997	0.045697663	-0.258048725	0.022979515
UBA5	-0.23750023	0.045759219000000004	0.114067036	0.34367349700000005
PCBP2	-0.152634055	0.045814817	0.024378511000000002	0.757233488
MUL1	0.203701572	0.045849852999999996	-0.188636497	0.079571985
ARHGEF16	-0.14513775199999998	0.045893063	0.04404804	0.677553315
OSBPL1A	-0.16714569199999998	0.046022177000000004	0.11814824300000001	0.286344201
GPATCH4	0.300101868	0.046116362	-0.341650267	0.020125133
MTPN	-0.18303873199999998	0.046124074	0.123861305	0.312134068
PGM2	-0.12686993900000001	0.046266215	0.12349399900000001	0.181729373
B3GNTL1	-0.16551757	0.046274917	-0.140938275	0.219623856
LYPD6B	0.349070531	0.046297545999999995	-0.27928184899999997	0.041623843
GFPT1	-0.264008852	0.046323004	0.24764540100000001	0.037542655
BFAR	0.167420588	0.046770707	0.138410164	0.18182611399999998
BOLA2	-0.19373674800000001	0.046771104	0.097762234	0.433986355
PNP	-0.15904763800000002	0.046802985	0.090566424	0.336550539
EIF4E	-0.12264468099999999	0.046925485	0.0541678	0.461503832
DHX9	0.274470598	0.046969990999999996	-0.09579169400000001	0.196490723
TPT1	-0.255867498	0.047001836	0.17244442100000001	0.19343198399999997
PAK1	-0.161940682	0.047080622999999995	0.083289714	0.38500369100000004
CPSF3	-0.236052288	0.047082777	-0.067809914	0.6151775429999999
YWHAQ	-0.163642707	0.047131547999999995	0.144176672	0.171236709
ANKRD10	-0.17180140800000002	0.04716849	0.16694563699999998	0.153316115
USP5	-0.17878364600000002	0.047176147	0.154163825	0.1333664
STRA13	0.353504329	0.047213962000000005	-0.39574724899999997	0.010810597
KLF16	0.18309639100000002	0.04723169	-0.20213605399999998	0.029921483
ANP32E	-0.172867075	0.047258602000000004	0.07754874099999999	0.463258976
FUBP1	-0.222159735	0.047438375	0.138118015	0.127218894
SERINC3	-0.133193795	0.047476338	0.065103599	0.400508139
PPME1	-0.207578263	0.047525804000000005	0.140915645	0.22827393899999998
SUMO2	-0.206140803	0.047553562	0.189884002	0.288475495
CKS1B	-0.28532879699999997	0.047620851	0.031828319	0.770756752
ITPA	-0.173634791	0.04763044	0.110526963	0.298210772
CIC	0.12908874	0.047698252000000003	-0.09003404699999999	0.29858507100000004
THOP1	-0.11382826900000001	0.047998738	0.08825507699999999	0.197148815
AARS	-0.242516205	0.04806321400000001	0.206389393	0.10555966
C1GALT1	0.16643875	0.048102868	0.152389617	0.295128347
RPL7	0.15778364	0.048110627999999996	-0.059428805	0.544131221
PAFAH1B2	-0.182071357	0.048138742000000005	0.15788866199999999	0.22269095100000003
TRPM7	0.110322071	0.048179216	-0.015992773000000002	0.8569061490000001
ANXA4	-0.21106977600000001	0.0481841	0.272447838	0.09123728
CYB5R2	-0.24107350600000002	0.048225094	0.09215899	0.44504648399999996
STK39	-0.142773688	0.048273777999999996	0.068066411	0.450749681
ZSCAN5A	0.22984861199999998	0.048285863	-0.307758932	0.005541484
P4HA1	-0.181228904	0.048337135999999996	0.033723205	0.690934684
IDI1	-0.25608856399999996	0.048375298	0.20788122	0.097248839
LGR4	0.156489405	0.048389115	-0.04022605	0.64892698
OTULIN	-0.214502959	0.048401134000000005	0.14690949	0.198667665
ZNF114	-0.22477636	0.0484298	-0.036149048999999996	0.774148611
BPNT1	-0.138653119	0.048437385	0.069112011	0.457791871
CDX2	0.392119317	0.048464213	-0.457472447	0.016829987
TSEN15	-0.287481708	0.048555630999999995	0.085588871	0.38127414299999995
POLR3F	0.11758432199999999	0.048583848	0.010409863	0.859303385
CUX1	-0.174860865	0.04860829	-0.060370357	0.433856784
11-Sep	-0.133504026	0.048624112000000004	0.081051446	0.302757395
HIGD2A	0.367878004	0.04863822	0.280376372	0.08068884400000001
RGL1	-0.17980404100000003	0.048705504000000004	0.198030488	0.066651577
FBLL1	0.283846776	0.048820792	-0.381863694	0.007823666
SP140L	0.271780289	0.048876768	-0.28353547	0.015964821
PPAP2C	-0.11839186300000001	0.048938788	0.079644134	0.290211697
LANCL1	-0.18434814600000002	0.04894027	0.144858243	0.17071478699999998
BAHD1	0.160459761	0.049012420999999994	-0.19999632399999998	0.027647704
LDHA	-0.21530792199999998	0.049075825	0.13633837599999998	0.23422501
9-Sep	-0.151625959	0.049104184	0.079468416	0.338445723
UACA	0.320774767	0.049135104000000006	-0.45243404200000004	0.005896734
SLC23A2	-0.28329381600000003	0.04926395	0.272908787	0.019519505
GART	-0.17485004899999998	0.04932955	0.10546816199999999	0.35233578299999996
GALE	-0.13178662300000002	0.049566043	0.015284913	0.8690584579999999
SETD5	0.314492489	0.049626998	-0.32551990000000003	0.013284071000000001
FRG1	-0.156473702	0.049680496	-0.19807576300000002	0.019934059
HDHD1	-0.322569906	0.049682909000000004	0.167133297	0.24437466600000002
VPS52	0.164789143	0.049722551	0.051372345	0.543796053
FBL	0.325413876	0.049948055	-0.428235395	0.017976821
CENPK	0.196485157	0.049963547999999997	-0.28801998300000003	0.014081005
RAI14	0.28433814	0.049984507000000004	-0.457184659	0.006624621999999999
PFAS	-0.18161501800000002	0.049991499	0.07132509599999999	0.5588117579999999
GIPC1	-0.153614094	0.050038324	0.023195713	0.780472487
NUDT1	-0.19105499199999998	0.050096617	0.099161279	0.40609311200000003
TOR4A	0.243021161	0.050209675999999995	-0.13615121800000002	0.24241841100000003
ZMYND8	-0.133198981	0.050224227	-0.07367624	0.442546964
LHFPL2	-0.14548541	0.050381434	0.240850835	0.103988806
SAC3D1	-0.335454025	0.050409622	-0.126722915	0.351767028
CPSF2	-0.258928637	0.050563870999999996	-0.057936918	0.679336644
CDK5	-0.16228853	0.050640982	0.101605179	0.26503927
CSTF3	-0.237338744	0.050651622	-0.015608473999999999	0.9071777959999999
UBA1	-0.201275307	0.05069959	0.18173700899999998	0.10934177199999999
NUSAP1	-0.13581463900000001	0.050813403	-0.092186451	0.272152385
GOLIM4	0.161401834	0.050843335999999996	0.187960509	0.237430438
MTUS1	-0.112563434	0.050847641	0.087793251	0.39767850200000004
JAM3	-0.232022743	0.050859594	0.206788401	0.084321966
FBXL4	0.187616511	0.050942553	-0.186935059	0.065309365
CTH	-0.392452938	0.05107517599999999	0.35699160700000004	0.018053253999999998
MAPK3	-0.143186726	0.051093005999999996	0.018814779	0.820133455
PIGQ	0.148875634	0.051143741	-0.007173260999999999	0.9409783490000001
INTS3	-0.295625349	0.05123314	-0.5299211779999999	0.0006886080000000001
GNL3	0.22310641899999997	0.051245472	-0.284657389	0.019174912
UBA6	-0.129289689	0.051423378	0.052408218	0.5998650870000001
ZBTB20	0.17811214	0.051457079	-0.13879714099999999	0.109334634
SLC38A1	-0.332932352	0.051459763	0.532523867	0.0019016970000000002
ARPC5	0.142418398	0.051470366	-0.014976261999999999	0.8667750540000001
IPO7	-0.133126135	0.051485736	0.075474735	0.407066899
SUN1	0.152542416	0.051587956	-0.269755139	0.0059240690000000006
HYAL4	0.18504406899999998	0.051611342000000004	-0.194087433	0.036088077999999996
CPNE3	-0.15208876699999999	0.051662152	0.138972866	0.168583915
ZNF555	0.173219037	0.051719665	-0.229472917	0.057107952999999996
MAOA	0.165661856	0.051739162000000005	0.018967602	0.851694279
TAPBP	0.154156729	0.051750230999999994	0.10159008900000001	0.421368846
SLC39A10	-0.15087207800000002	0.051980645	0.198620825	0.032609152999999995
SMPD2	0.160576534	0.052041554000000004	-0.11644213699999999	0.18003671100000002
WASL	-0.174764607	0.052097283	0.190461236	0.069076018
KLF10	0.228083142	0.052131355	-0.455698838	0.0037820379999999997
EFNB2	0.10879565599999999	0.05217520900000001	0.004250699	0.961415687
PPP2CA	-0.10170191099999999	0.052179407000000004	-0.008464148000000001	0.907425305
